Wavelength (μm),Flux (Center Region),Error (Center Region),Flux (Ring Region),Error (Ring Region)
5.0589018735945706,3574.9315355088975,58.58814536745409,96.0052791642554,14.357428438076134
5.059689067503845,3556.165536009235,57.42890345897506,101.5767664026331,14.210900274137815
5.060476261413119,3551.2641232337483,52.45909158303016,102.0844038033191,13.570025405422786
5.061263455322393,3548.5325664002216,49.97560098208196,99.4872183152187,12.51393455211026
5.062050649231668,3563.8464057828173,50.69762175379076,99.85982146086516,12.004282186476166
5.062837843140942,3555.550466278453,53.35596683116174,97.70752433494285,12.025671238706241
5.063625037050216,3562.253951837987,54.652293603435915,97.81683594503521,12.455941028652004
5.064412230959491,3574.1818237304688,54.775412630290546,94.09297580483519,13.381134400346161
5.065199424868765,3578.540764325931,56.262037019318605,101.93697611490886,14.332082194550967
5.065986618778039,3579.3885716567806,57.52360907591572,99.21444146427108,13.845084455992566
5.066773812687313,3570.307142469618,55.447093527781625,94.37510492772232,13.114377402526681
5.067561006596588,3575.906239827474,52.83480011973907,103.33781725094642,12.556785961479497
5.068348200505862,3574.450558886116,53.02113538102136,103.17205989507981,12.609037846380902
5.069135394415136,3573.4337843906733,53.44069541872577,109.1436681865174,13.023488753173423
5.06992258832441,3563.0793479636864,52.07492618549567,99.63933600908445,13.482286078892592
5.070709782233684,3565.154392948857,51.369683875800916,99.05268690321181,13.517452087847968
5.071496976142958,3570.718499077691,53.17034642584479,93.72071904311946,13.75800923897628
5.0722841700522325,3581.350115740741,57.46694417689512,91.94245524465302,12.975359305314317
5.073071363961507,3591.0087984815054,58.571903659091824,95.991955133132,12.452211132651025
5.073858557870781,3589.166226233965,56.54592364413214,91.93908088589892,11.995675056788121
5.074645751780055,3600.5221271279415,55.6453893805045,95.18426080397617,12.538573943197973
5.07543294568933,3595.0373640649113,53.80617239425902,90.35294558678144,13.265819523454532
5.076220139598604,3601.836396770713,50.65409294721278,100.93295297504943,13.942912211577084
5.077007333507878,3574.8968795964747,49.368782275517525,96.54985799907166,14.48773641460006
5.0777945274171525,3570.4783965687693,50.749784430612465,97.81746391013816,14.171944835324165
5.078581721326427,3582.510482599706,54.90625550059176,99.26539385760272,13.030844272952283
5.079368915235701,3580.9857479142556,59.42191622466108,102.04953869478202,12.180134653947768
5.080156109144975,3589.4170453106917,60.15898275445935,99.93475558434004,11.993593735632995
5.08094330305425,3575.565488462095,57.74426400707141,95.82068002959828,12.300944583122597
5.081730496963523,3586.821122911241,53.83605607733383,100.44274751639661,13.205818027420701
5.082517690872797,3578.9417739679784,49.76061624768751,97.20031710024233,13.989383423533688
5.083304884782072,3579.562511679567,48.27495736310784,101.15846845838759,14.743062504892674
5.084092078691346,3574.1899236985196,49.47951628884071,99.54473274136767,14.533443581253207
5.08487927260062,3574.781074806496,53.25037411249526,92.94632598500193,13.282320614606649
5.0856664665098945,3579.0569548430267,58.64242675113292,99.25652350908445,12.375495998452061
5.086453660419169,3590.2294646840037,62.345471657274906,95.4073026680652,11.957573687208377
5.087240854328443,3593.5532595787517,60.28296564352266,97.48661860713253,12.089497248499569
